"mating.regime","block","sex","agrawal.stock.number","DSPR.stock.number","replicate","total.wt","total.flies","scorer.name","prop.wt","total.wtNOT","most.severe.variants.whole.genome","zhang.radical.score.polarity.and.volume.whole.genome","INDELs.whole.genome"
"cage","9","m","203","11032",5,16,111,"amardeep",0.144144144144144,95,4,282,147
"cage","9","m","205","11098",1,44,132,"amardeep",0.333333333333333,88,4,293,107
"cage","9","m","205","11098",2,4,112,"amardeep",0.0357142857142857,108,4,293,107
"cage","9","m","205","11098",3,48,121,"amardeep",0.396694214876033,73,4,293,107
"cage","9","m","205","11098",4,35,127,"amardeep",0.275590551181102,92,4,293,107
"cage","9","m","205","11098",5,45,118,"amardeep",0.38135593220339,73,4,293,107
"cage","9","m","206","11101",1,31,118,"amardeep",0.26271186440678,87,6,275,146
"cage","9","m","206","11101",2,41,110,"amardeep",0.372727272727273,69,6,275,146
"cage","9","m","206","11101",3,23,150,"amardeep",0.153333333333333,127,6,275,146
"cage","9","m","206","11101",4,14,136,"amardeep",0.102941176470588,122,6,275,146
"cage","9","m","206","11101",5,104,145,"amardeep",0.717241379310345,41,6,275,146
"cage","9","m","207","11150",1,42,121,"amardeep",0.347107438016529,79,5,266,127
"cage","9","m","207","11150",2,31,115,"amardeep",0.269565217391304,84,5,266,127
"cage","9","m","207","11150",3,39,116,"amardeep",0.336206896551724,77,5,266,127
"cage","9","m","207","11150",4,15,132,"amardeep",0.113636363636364,117,5,266,127
"cage","9","m","207","11150",5,24,132,"amardeep",0.181818181818182,108,5,266,127
"cage","12","m","286","11469",1,86,147,"amardeep",0.585034013605442,61,6,202,95
"cage","12","m","286","11469",2,63,135,"amardeep",0.466666666666667,72,6,202,95
"cage","12","m","286","11469",3,26,133,"amardeep",0.195488721804511,107,6,202,95
"cage","12","m","286","11469",4,54,123,"amardeep",0.439024390243902,69,6,202,95
"cage","12","m","286","11469",5,79,145,"amardeep",0.544827586206897,66,6,202,95
"cage","12","m","285","11468",1,29,127,"amardeep",0.228346456692913,98,9,270,121
"cage","12","m","285","11468",2,58,132,"amardeep",0.439393939393939,74,9,270,121
"cage","12","m","285","11468",3,58,143,"amardeep",0.405594405594406,85,9,270,121
"cage","12","m","285","11468",4,45,125,"amardeep",0.36,80,9,270,121
"cage","12","m","285","11468",5,74,130,"amardeep",0.569230769230769,56,9,270,121
"cage","12","m","284","11466",1,23,121,"amardeep",0.190082644628099,98,4,256,166
"cage","12","m","284","11466",2,50,131,"amardeep",0.381679389312977,81,4,256,166
"cage","12","m","284","11466",3,47,132,"amardeep",0.356060606060606,85,4,256,166
"cage","12","m","284","11466",4,64,163,"amardeep",0.392638036809816,99,4,256,166
"cage","12","m","284","11466",5,31,128,"amardeep",0.2421875,97,4,256,166
"cage","12","m","282","11464",1,31,138,"amardeep",0.22463768115942,107,5,285,122
"cage","12","m","282","11464",2,30,115,"amardeep",0.260869565217391,85,5,285,122
"cage","12","m","282","11464",3,63,128,"amardeep",0.4921875,65,5,285,122
"cage","12","m","282","11464",4,39,130,"amardeep",0.3,91,5,285,122
"cage","12","m","282","11464",5,43,140,"amardeep",0.307142857142857,97,5,285,122
"cage","12","m","281","11462",1,64,137,"amardeep",0.467153284671533,73,8,259,137
"cage","12","m","281","11462",2,46,131,"amardeep",0.351145038167939,85,8,259,137
"cage","12","m","281","11462",3,47,130,"amardeep",0.361538461538462,83,8,259,137
"cage","12","m","281","11462",4,23,124,"amardeep",0.185483870967742,101,8,259,137
"cage","12","m","281","11462",5,6,119,"amardeep",0.0504201680672269,113,8,259,137
"cage","12","m","280","11461",1,46,140,"amardeep",0.328571428571429,94,3,271,139
"cage","12","m","280","11461",2,41,141,"amardeep",0.290780141843972,100,3,271,139
"cage","12","m","280","11461",3,74,138,"amardeep",0.536231884057971,64,3,271,139
"cage","12","m","280","11461",4,29,139,"amardeep",0.20863309352518,110,3,271,139
"cage","12","m","280","11461",5,44,120,"amardeep",0.366666666666667,76,3,271,139
"cage","12","m","278","11457",1,33,113,"amardeep",0.292035398230089,80,6,263,132
"cage","12","m","278","11457",2,43,129,"amardeep",0.333333333333333,86,6,263,132
"cage","12","m","278","11457",3,74,135,"amardeep",0.548148148148148,61,6,263,132
"cage","12","m","278","11457",4,48,130,"amardeep",0.369230769230769,82,6,263,132
"cage","12","m","278","11457",5,50,116,"amardeep",0.431034482758621,66,6,263,132
"cage","12","m","276","11455",1,16,138,"amardeep",0.115942028985507,122,9,301,164
"cage","12","m","276","11455",2,57,137,"amardeep",0.416058394160584,80,9,301,164
"cage","12","m","276","11455",3,43,128,"amardeep",0.3359375,85,9,301,164
"cage","12","m","276","11455",4,40,120,"amardeep",0.333333333333333,80,9,301,164
"cage","12","m","276","11455",5,38,121,"amardeep",0.31404958677686,83,9,301,164
"cage","12","m","290","11475",1,36,130,"amardeep",0.276923076923077,94,5,271,119
"cage","12","m","290","11475",2,54,137,"amardeep",0.394160583941606,83,5,271,119
"cage","12","m","290","11475",3,34,150,"amardeep",0.226666666666667,116,5,271,119
"cage","12","m","290","11475",4,58,145,"amardeep",0.4,87,5,271,119
"cage","12","m","290","11475",5,39,152,"amardeep",0.256578947368421,113,5,271,119
"cage","12","m","293","11478",1,65,137,"amardeep",0.474452554744526,72,5,241,120
"cage","12","m","293","11478",2,52,145,"amardeep",0.358620689655172,93,5,241,120
"cage","12","m","293","11478",3,52,133,"amardeep",0.390977443609023,81,5,241,120
"cage","12","m","293","11478",4,51,126,"amardeep",0.404761904761905,75,5,241,120
"cage","12","m","293","11478",5,37,115,"amardeep",0.321739130434783,78,5,241,120
"cage","12","m","294","12009",1,56,134,"amardeep",0.417910447761194,78,4,243,97
"cage","12","m","294","12009",2,18,121,"amardeep",0.148760330578512,103,4,243,97
"cage","12","m","294","12009",3,32,117,"amardeep",0.273504273504274,85,4,243,97
"cage","12","m","294","12009",4,20,149,"amardeep",0.134228187919463,129,4,243,97
"cage","12","m","294","12009",5,43,131,"amardeep",0.32824427480916,88,4,243,97
"cage","12","m","295","12011",1,40,134,"amardeep",0.298507462686567,94,5,271,104
"cage","12","m","295","12011",2,47,128,"amardeep",0.3671875,81,5,271,104
"cage","12","m","295","12011",3,79,129,"amardeep",0.612403100775194,50,5,271,104
"cage","12","m","295","12011",4,53,121,"amardeep",0.43801652892562,68,5,271,104
"cage","12","m","295","12011",5,73,132,"amardeep",0.553030303030303,59,5,271,104
"cage","12","m","299","12039",1,55,121,"amardeep",0.454545454545455,66,4,284,94
"cage","12","m","299","12039",2,32,120,"amardeep",0.266666666666667,88,4,284,94
"cage","12","m","299","12039",3,79,132,"amardeep",0.598484848484849,53,4,284,94
"cage","12","m","299","12039",4,58,127,"amardeep",0.456692913385827,69,4,284,94
"cage","12","m","299","12039",5,57,116,"amardeep",0.491379310344828,59,4,284,94
"cage","12","m","289","11473",1,61,144,"amardeep",0.423611111111111,83,5,301,115
"cage","12","m","289","11473",2,50,116,"amardeep",0.431034482758621,66,5,301,115
"cage","12","m","289","11473",3,44,116,"amardeep",0.379310344827586,72,5,301,115
"cage","12","m","289","11473",4,74,113,"amardeep",0.654867256637168,39,5,301,115
"cage","12","m","289","11473",5,51,122,"amardeep",0.418032786885246,71,5,301,115
"cage","12","m","288","11472",1,80,120,"amardeep",0.666666666666667,40,7,274,158
"cage","12","m","288","11472",2,61,129,"amardeep",0.472868217054264,68,7,274,158
"cage","12","m","287","11471",1,41,126,"amardeep",0.325396825396825,85,6,289,115
"cage","12","m","287","11471",2,49,126,"amardeep",0.388888888888889,77,6,289,115
"cage","12","m","287","11471",3,71,130,"amardeep",0.546153846153846,59,6,289,115
"cage","12","m","287","11471",4,44,144,"amardeep",0.305555555555556,100,6,289,115
"cage","12","m","287","11471",5,59,112,"amardeep",0.526785714285714,53,6,289,115
"cage","12","m","332","12132",1,19,135,"daniel",0.140740740740741,116,4,266,117
"cage","12","m","332","12132",2,52,133,"daniel",0.390977443609023,81,4,266,117
"cage","12","m","332","12132",3,25,115,"daniel",0.217391304347826,90,4,266,117
"cage","12","m","332","12132",4,9,128,"daniel",0.0703125,119,4,266,117
"cage","12","m","332","12132",5,34,115,"daniel",0.295652173913043,81,4,266,117
"cage","12","m","328","12128",1,19,123,"daniel",0.154471544715447,104,5,302,111
"cage","12","m","328","12128",2,49,107,"daniel",0.457943925233645,58,5,302,111
"cage","12","m","328","12128",3,62,141,"daniel",0.439716312056738,79,5,302,111
"cage","12","m","328","12128",4,64,105,"daniel",0.60952380952381,41,5,302,111
"cage","12","m","328","12128",5,25,133,"daniel",0.18796992481203,108,5,302,111
"cage","12","m","327","12127",1,45,124,"daniel",0.362903225806452,79,8,261,123
"cage","12","m","327","12127",2,70,113,"daniel",0.619469026548673,43,8,261,123
"cage","12","m","327","12127",3,40,124,"daniel",0.32258064516129,84,8,261,123
"cage","12","m","327","12127",4,60,120,"daniel",0.5,60,8,261,123
"cage","12","m","327","12127",5,48,108,"daniel",0.444444444444444,60,8,261,123
"cage","12","m","320","12117",1,55,140,"daniel",0.392857142857143,85,6,278,118
"cage","12","m","320","12117",2,39,110,"daniel",0.354545454545455,71,6,278,118
"cage","12","m","320","12117",3,47,114,"daniel",0.412280701754386,67,6,278,118
"cage","12","m","320","12117",4,40,117,"daniel",0.341880341880342,77,6,278,118
"cage","12","m","320","12117",5,33,106,"daniel",0.311320754716981,73,6,278,118
"cage","12","m","319","12115",1,33,122,"daniel",0.270491803278689,89,5,290,106
"cage","12","m","319","12115",2,44,137,"daniel",0.321167883211679,93,5,290,106
"cage","12","m","319","12115",3,30,107,"daniel",0.280373831775701,77,5,290,106
"cage","12","m","319","12115",4,56,127,"daniel",0.440944881889764,71,5,290,106
"cage","12","m","319","12115",5,64,123,"daniel",0.520325203252033,59,5,290,106
"cage","12","m","313","12105",1,33,109,"daniel",0.302752293577982,76,1,250,123
"cage","12","m","313","12105",2,32,146,"daniel",0.219178082191781,114,1,250,123
"cage","12","m","313","12105",3,40,138,"daniel",0.289855072463768,98,1,250,123
"cage","12","m","313","12105",4,39,117,"daniel",0.333333333333333,78,1,250,123
"cage","12","m","313","12105",5,30,139,"daniel",0.215827338129496,109,1,250,123
"cage","12","m","310","12101",1,36,132,"daniel",0.272727272727273,96,3,290,119
"cage","12","m","310","12101",2,78,136,"daniel",0.573529411764706,58,3,290,119
"cage","12","m","310","12101",3,74,139,"daniel",0.532374100719424,65,3,290,119
"cage","12","m","310","12101",4,75,125,"daniel",0.6,50,3,290,119
"cage","12","m","310","12101",5,24,131,"daniel",0.183206106870229,107,3,290,119
"cage","12","m","307","12083",1,68,145,"daniel",0.468965517241379,77,5,259,140
"cage","12","m","307","12083",2,27,127,"daniel",0.21259842519685,100,5,259,140
"cage","12","m","307","12083",3,35,131,"daniel",0.267175572519084,96,5,259,140
"cage","12","m","307","12083",4,43,125,"daniel",0.344,82,5,259,140
"cage","12","m","307","12083",5,30,150,"daniel",0.2,120,5,259,140
"cage","12","m","305","12080",1,20,149,"daniel",0.134228187919463,129,7,276,161
"cage","12","m","305","12080",2,21,148,"daniel",0.141891891891892,127,7,276,161
"cage","12","m","305","12080",3,43,131,"daniel",0.32824427480916,88,7,276,161
"cage","12","m","305","12080",4,41,107,"daniel",0.383177570093458,66,7,276,161
"cage","12","m","305","12080",5,27,122,"daniel",0.221311475409836,95,7,276,161
"cage","12","m","300","12041",1,16,113,"daniel",0.141592920353982,97,2,192,130
"cage","12","m","300","12041",2,38,112,"daniel",0.339285714285714,74,2,192,130
"cage","12","m","300","12041",3,65,117,"daniel",0.555555555555556,52,2,192,130
"cage","12","m","300","12041",4,36,117,"daniel",0.307692307692308,81,2,192,130
"cage","12","m","300","12041",5,42,127,"daniel",0.330708661417323,85,2,192,130
"cage","12","m","266","11439",1,29,115,"daniel",0.252173913043478,86,5,234,100
"cage","12","m","266","11439",2,40,118,"daniel",0.338983050847458,78,5,234,100
"cage","12","m","266","11439",3,28,128,"daniel",0.21875,100,5,234,100
"cage","12","m","266","11439",4,27,140,"daniel",0.192857142857143,113,5,234,100
"cage","12","m","266","11439",5,32,140,"daniel",0.228571428571429,108,5,234,100
"cage","12","m","264","11436",1,63,128,"daniel",0.4921875,65,6,241,129
"cage","12","m","264","11436",2,28,137,"daniel",0.204379562043796,109,6,241,129
"cage","12","m","264","11436",3,38,121,"daniel",0.31404958677686,83,6,241,129
"cage","12","m","264","11436",4,44,116,"daniel",0.379310344827586,72,6,241,129
"cage","12","m","264","11436",5,43,106,"daniel",0.405660377358491,63,6,241,129
"cage","12","m","263","11435",1,41,121,"daniel",0.338842975206612,80,6,254,124
"cage","12","m","263","11435",2,82,130,"daniel",0.630769230769231,48,6,254,124
"cage","12","m","263","11435",3,39,119,"daniel",0.327731092436975,80,6,254,124
"cage","12","m","263","11435",4,35,114,"daniel",0.307017543859649,79,6,254,124
"cage","12","m","263","11435",5,60,127,"daniel",0.47244094488189,67,6,254,124
"cage","12","m","259","11431",1,70,121,"daniel",0.578512396694215,51,6,258,118
"cage","12","m","259","11431",2,41,130,"daniel",0.315384615384615,89,6,258,118
"cage","12","m","259","11431",3,59,110,"daniel",0.536363636363636,51,6,258,118
"cage","12","m","259","11431",4,54,119,"daniel",0.453781512605042,65,6,258,118
"cage","12","m","259","11431",5,42,133,"daniel",0.315789473684211,91,6,258,118
"cage","12","m","251","11413",1,70,135,"daniel",0.518518518518518,65,5,295,143
"cage","12","m","251","11413",2,64,122,"daniel",0.524590163934426,58,5,295,143
"cage","12","m","252","11414",1,73,145,"daniel",0.503448275862069,72,5,274,153
"cage","12","m","252","11414",2,47,117,"daniel",0.401709401709402,70,5,274,153
"cage","12","m","253","11415",1,39,121,"daniel",0.322314049586777,82,7,268,171
"cage","12","m","253","11415",2,20,125,"daniel",0.16,105,7,268,171
"cage","12","m","253","11415",3,36,149,"daniel",0.241610738255034,113,7,268,171
"cage","12","m","253","11415",4,53,128,"daniel",0.4140625,75,7,268,171
"cage","12","m","253","11415",5,53,125,"daniel",0.424,72,7,268,171
"cage","12","m","254","11420",1,48,120,"daniel",0.4,72,11,291,158
"cage","12","m","254","11420",2,37,113,"daniel",0.327433628318584,76,11,291,158
"cage","12","m","254","11420",3,67,140,"daniel",0.478571428571429,73,11,291,158
"cage","12","m","254","11420",4,50,125,"daniel",0.4,75,11,291,158
"cage","12","m","254","11420",5,52,113,"daniel",0.460176991150442,61,11,291,158
"cage","12","m","257","11429",1,35,125,"daniel",0.28,90,4,298,118
"cage","12","m","257","11429",2,53,117,"daniel",0.452991452991453,64,4,298,118
"cage","12","m","257","11429",3,30,121,"daniel",0.247933884297521,91,4,298,118
"cage","12","m","257","11429",4,27,115,"daniel",0.234782608695652,88,4,298,118
"cage","12","m","257","11429",5,24,132,"daniel",0.181818181818182,108,4,298,118
"cage","12","m","258","11430",1,39,117,"daniel",0.333333333333333,78,10,242,147
"cage","12","m","258","11430",2,46,113,"daniel",0.407079646017699,67,10,242,147
"cage","12","m","258","11430",3,52,126,"daniel",0.412698412698413,74,10,242,147
"cage","12","m","258","11430",4,61,122,"daniel",0.5,61,10,242,147
"cage","12","m","258","11430",5,64,130,"daniel",0.492307692307692,66,10,242,147
"cage","12","m","338","12149",1,35,141,"daniel",0.24822695035461,106,4,260,104
"cage","12","m","338","12149",2,70,128,"daniel",0.546875,58,4,260,104
"cage","12","m","338","12149",3,109,147,"daniel",0.741496598639456,38,4,260,104
"cage","12","m","338","12149",4,37,151,"daniel",0.245033112582781,114,4,260,104
"cage","12","m","338","12149",5,60,139,"daniel",0.431654676258993,79,4,260,104
"cage","12","m","340","12157",1,43,119,"daniel",0.361344537815126,76,2,297,116
"cage","12","m","340","12157",2,103,147,"daniel",0.700680272108844,44,2,297,116
"cage","12","m","340","12157",3,69,125,"daniel",0.552,56,2,297,116
"cage","12","m","340","12157",4,81,144,"daniel",0.5625,63,2,297,116
"cage","12","m","340","12157",5,69,147,"daniel",0.469387755102041,78,2,297,116
"cage","12","m","341","12158",1,83,144,"daniel",0.576388888888889,61,4,248,148
"cage","12","m","341","12158",2,74,140,"daniel",0.528571428571429,66,4,248,148
"cage","12","m","341","12158",3,24,134,"daniel",0.17910447761194,110,4,248,148
"cage","12","m","341","12158",4,74,119,"daniel",0.621848739495798,45,4,248,148
"cage","12","m","341","12158",5,19,119,"daniel",0.159663865546218,100,4,248,148
"cage","12","m","343","12161",1,67,148,"daniel",0.452702702702703,81,2,246,161
"cage","12","m","343","12161",2,105,157,"daniel",0.668789808917197,52,2,246,161
"cage","12","m","343","12161",3,125,148,"daniel",0.844594594594595,23,2,246,161
"cage","12","m","343","12161",4,65,147,"daniel",0.442176870748299,82,2,246,161
"cage","12","m","343","12161",5,69,154,"daniel",0.448051948051948,85,2,246,161
"cage","12","m","347","12168",1,91,150,"daniel",0.606666666666667,59,3,244,123
"cage","12","m","347","12168",2,43,142,"daniel",0.302816901408451,99,3,244,123
"cage","12","m","347","12168",3,55,157,"daniel",0.35031847133758,102,3,244,123
"cage","12","m","347","12168",4,48,117,"daniel",0.41025641025641,69,3,244,123
"cage","12","m","347","12168",5,40,113,"daniel",0.353982300884956,73,3,244,123
"cage","12","m","332","12132",1,19,135,"daniel",0.140740740740741,116,4,266,117
"cage","12","m","332","12132",2,52,133,"daniel",0.390977443609023,81,4,266,117
"cage","12","m","332","12132",3,25,115,"daniel",0.217391304347826,90,4,266,117
"cage","12","m","332","12132",4,9,128,"daniel",0.0703125,119,4,266,117
"cage","12","m","332","12132",5,34,115,"daniel",0.295652173913043,81,4,266,117
"cage","12","m","328","12128",1,19,123,"daniel",0.154471544715447,104,5,302,111
"cage","12","m","328","12128",2,49,107,"daniel",0.457943925233645,58,5,302,111
"cage","12","m","328","12128",3,62,141,"daniel",0.439716312056738,79,5,302,111
"cage","12","m","328","12128",4,64,105,"daniel",0.60952380952381,41,5,302,111
"cage","12","m","328","12128",5,25,133,"daniel",0.18796992481203,108,5,302,111
"cage","12","m","327","12127",1,45,124,"daniel",0.362903225806452,79,8,261,123
"cage","12","m","327","12127",2,70,113,"daniel",0.619469026548673,43,8,261,123
"cage","12","m","327","12127",3,40,124,"daniel",0.32258064516129,84,8,261,123
"cage","12","m","327","12127",4,60,120,"daniel",0.5,60,8,261,123
"cage","12","m","327","12127",5,48,108,"daniel",0.444444444444444,60,8,261,123
"cage","12","m","320","12117",1,55,140,"daniel",0.392857142857143,85,6,278,118
"cage","12","m","320","12117",2,39,110,"daniel",0.354545454545455,71,6,278,118
"cage","12","m","320","12117",3,47,114,"daniel",0.412280701754386,67,6,278,118
