mating.regime,block,sex,agrawal.stock.number,DSPR.stock.number,replicate,total.wt,total.flies,scorer.name
cage,14,m,387,12209,4,25,122,daniel
cage,14,m,387,12209,5,36,122,daniel
cage,14,m,359,11484,1,38,127,daniel
cage,14,m,359,11484,2,40,138,daniel
cage,14,m,359,11484,3,40,141,daniel
cage,14,m,359,11484,4,35,135,daniel
cage,14,m,359,11484,5,49,131,daniel
cage,14,m,358,11485,1,31,133,daniel
cage,14,m,358,11485,2,22,156,daniel
cage,14,m,357,11487,1,77,134,daniel
cage,14,m,357,11487,2,76,161,daniel
cage,14,m,357,11487,3,73,145,daniel
cage,14,m,357,11487,4,60,148,daniel
cage,14,m,357,11487,5,18,126,daniel
cage,14,m,353,12178,1,70,153,daniel
cage,14,m,353,12178,2,47,152,daniel
cage,14,m,353,12178,3,46,141,daniel
cage,14,m,353,12178,4,83,142,daniel
cage,14,m,353,12178,5,79,134,daniel
cage,14,m,351,12174,1,67,146,daniel
cage,14,m,351,12174,2,45,132,daniel
cage,14,m,351,12174,3,82,142,daniel
cage,14,m,351,12174,4,57,120,daniel
cage,14,m,351,12174,5,26,127,daniel
cage,14,m,350,12172,1,33,107,daniel
cage,14,m,350,12172,2,48,152,daniel
cage,14,m,350,12172,3,3,140,daniel
cage,14,m,350,12172,4,61,162,daniel
cage,14,m,350,12172,5,20,162,daniel
cage,14,m,414,12355,1,3,130,daniel
cage,14,m,414,12355,2,39,132,daniel
cage,14,m,414,12355,3,27,176,daniel
cage,14,m,414,12355,4,17,158,daniel
cage,14,m,414,12355,5,23,196,daniel
cage,14,m,415,12356,1,62,141,daniel
cage,14,m,415,12356,2,43,139,daniel
cage,14,m,415,12356,3,62,129,daniel
cage,14,m,415,12356,4,50,131,daniel
cage,14,m,415,12356,5,33,134,daniel
cage,14,m,418,12362,1,41,115,daniel
cage,14,m,418,12362,2,10,122,daniel
cage,14,m,418,12362,3,32,137,daniel
cage,14,m,418,12362,4,68,120,daniel
cage,14,m,418,12362,5,36,129,daniel
cage,14,m,344,12162,1,64,141,daniel
cage,14,m,344,12162,2,43,149,daniel
cage,14,m,344,12162,3,22,166,daniel
cage,14,m,344,12162,4,22,149,daniel
cage,14,m,344,12162,5,75,136,daniel
cage,14,m,309,12098,1,61,139,daniel
cage,14,m,309,12098,2,58,146,daniel
cage,14,m,306,12081,1,83,150,daniel
cage,14,m,306,12081,2,58,139,daniel
cage,14,m,306,12081,3,38,143,daniel
cage,14,m,268,11444,1,104,142,daniel
cage,14,m,268,11444,2,28,144,daniel
cage,14,m,268,11444,3,19,138,daniel
cage,14,m,268,11444,4,63,132,daniel
cage,14,m,268,11444,5,53,144,daniel
cage,14,m,421,12377,1,85,165,daniel
cage,14,m,421,12377,2,24,160,daniel
cage,14,m,421,12377,3,59,170,daniel
cage,14,m,421,12377,4,21,135,daniel
cage,14,m,421,12377,5,31,163,daniel
cage,14,m,426,12395,1,40,158,daniel
cage,14,m,426,12395,2,45,147,daniel
cage,14,m,426,12395,3,74,154,daniel
cage,14,m,426,12395,4,45,118,daniel
cage,14,m,426,12395,5,65,131,daniel
cage,14,m,413,12349,1,26,127,daniel
cage,14,m,413,12349,2,14,147,daniel
cage,14,m,413,12349,3,49,128,daniel
cage,14,m,413,12349,4,36,142,daniel
cage,14,m,413,12349,5,49,168,daniel
cage,14,m,410,12303,1,29,158,daniel
cage,14,m,410,12303,2,69,177,daniel
cage,14,m,410,12303,3,40,154,daniel
cage,14,m,410,12303,4,43,161,daniel
cage,14,m,410,12303,5,32,162,daniel
cage,14,m,409,12273,1,47,144,daniel
cage,14,m,409,12273,2,61,169,daniel
cage,14,m,409,12273,3,63,155,daniel
cage,14,m,409,12273,4,51,152,daniel
cage,14,m,409,12273,5,49,165,daniel
cage,14,m,407,12263,1,35,146,daniel
cage,14,m,407,12263,2,33,130,daniel
cage,14,m,407,12263,3,19,141,daniel
cage,14,m,407,12263,4,27,149,daniel
cage,14,m,407,12263,5,40,150,daniel
cage,14,m,402,12250,1,48,175,daniel
cage,14,m,402,12250,2,29,157,daniel
cage,14,m,402,12250,3,53,140,daniel
cage,14,m,402,12250,4,51,160,daniel
cage,14,m,402,12250,5,20,154,daniel
cage,14,m,422,12384,1,47,113,daniel
cage,14,m,400,12244,1,46,136,daniel
cage,14,m,400,12244,2,90,180,daniel
cage,14,m,398,12238,1,46,141,daniel
cage,14,m,398,12238,2,33,147,daniel
cage,14,m,398,12238,3,62,131,daniel
cage,14,m,398,12238,4,44,142,daniel
cage,14,m,398,12238,5,27,155,daniel
cage,14,m,396,12232,1,43,123,daniel
cage,14,m,396,12232,2,75,134,daniel
cage,14,m,396,12232,3,57,136,daniel
cage,14,m,396,12232,4,43,131,daniel
cage,14,m,396,12232,5,34,146,daniel
cage,14,m,394,12230,1,12,130,daniel
cage,14,m,394,12230,2,8,136,daniel
cage,14,m,394,12230,3,16,139,daniel
cage,14,m,394,12230,4,43,130,daniel
cage,14,m,394,12230,5,35,126,daniel
cage,14,m,393,12228,1,37,141,daniel
cage,14,m,393,12228,2,34,120,daniel
cage,14,m,393,12228,3,51,126,daniel
cage,14,m,393,12228,4,70,126,daniel
cage,14,m,393,12228,5,38,120,daniel
cage,14,f,361,11482,1,3,136,daniel
cage,14,f,361,11482,2,40,116,daniel
cage,14,f,361,11482,3,27,155,daniel
cage,14,f,361,11482,4,26,163,daniel
cage,14,f,361,11482,5,46,151,daniel
cage,14,f,364,12185,1,41,167,daniel
cage,14,f,364,12185,2,36,164,daniel
cage,14,f,364,12185,3,23,144,daniel
cage,14,f,364,12185,4,39,166,daniel
cage,14,f,364,12185,5,37,149,daniel
cage,14,f,358,11485,1,16,150,daniel
cage,14,f,358,11485,2,18,119,daniel
cage,14,f,366,12183,1,25,132,daniel
cage,14,f,366,12183,2,38,140,daniel
cage,14,f,366,12183,3,39,141,daniel
cage,14,f,366,12183,4,52,155,daniel
cage,14,f,366,12183,5,57,123,daniel
cage,14,f,371,12201,1,22,139,daniel
cage,14,f,371,12201,2,32,130,daniel
cage,14,f,371,12201,3,40,130,daniel
cage,14,f,371,12201,4,26,120,daniel
cage,14,f,375,12193,1,49,126,daniel
cage,14,f,375,12193,2,51,120,daniel
cage,14,f,375,12193,3,46,118,daniel
cage,14,f,375,12193,4,49,129,daniel
cage,14,f,375,12193,5,48,129,daniel
cage,14,f,381,12222,1,38,127,daniel
cage,14,f,381,12222,2,37,122,daniel
cage,14,f,381,12222,3,38,113,daniel
cage,14,f,381,12222,4,17,148,daniel
cage,14,f,382,12221,1,34,123,daniel
cage,14,f,382,12221,2,34,133,daniel
cage,14,f,382,12221,3,28,152,daniel
cage,14,f,382,12221,4,28,130,daniel
cage,14,f,382,12221,5,44,159,daniel
cage,14,f,383,12219,1,59,129,daniel
cage,14,f,383,12219,2,57,148,daniel
cage,14,f,383,12219,3,52,122,daniel
cage,14,f,383,12219,4,32,142,daniel
cage,14,f,383,12219,5,27,108,daniel
cage,14,f,359,11484,1,66,151,daniel
cage,14,f,359,11484,2,68,157,daniel
cage,14,f,359,11484,3,66,165,daniel
cage,14,f,359,11484,4,47,156,daniel
cage,14,f,359,11484,5,43,143,daniel
cage,14,f,357,11487,1,53,132,daniel
cage,14,f,357,11487,2,35,123,daniel
cage,14,f,357,11487,3,48,136,daniel
cage,14,f,357,11487,4,32,120,daniel
cage,14,f,357,11487,5,41,137,daniel
cage,14,f,353,12178,1,63,127,daniel
cage,14,f,353,12178,2,70,135,daniel
cage,14,f,353,12178,3,52,137,daniel
cage,14,f,353,12178,4,68,135,daniel
cage,14,f,353,12178,5,42,143,daniel
cage,14,f,351,12174,1,59,137,daniel
cage,14,f,351,12174,2,47,134,daniel
cage,14,f,351,12174,3,47,143,daniel
cage,14,f,351,12174,4,51,135,daniel
cage,14,f,351,12174,5,71,152,daniel
cage,14,f,350,12172,1,34,150,daniel
cage,14,f,350,12172,2,20,144,daniel
cage,14,f,344,12162,1,35,166,daniel
cage,14,f,344,12162,2,44,144,daniel
cage,14,f,344,12162,3,51,155,daniel
cage,14,f,344,12162,4,24,144,daniel
cage,14,f,306,12081,1,73,170,daniel
cage,14,f,306,12081,2,75,167,daniel
cage,14,f,306,12081,3,79,168,daniel
cage,14,f,306,12081,4,50,177,daniel
cage,14,f,393,12228,1,59,174,daniel
cage,14,f,393,12228,2,32,181,daniel
cage,14,f,393,12228,3,30,162,daniel
cage,14,f,393,12228,4,52,146,daniel
cage,14,f,393,12228,5,52,154,daniel
cage,14,f,394,12230,1,47,152,daniel
cage,14,f,394,12230,2,60,141,daniel
cage,14,f,394,12230,3,54,127,daniel
cage,14,f,394,12230,4,38,159,daniel
cage,14,f,394,12230,5,54,136,daniel
cage,14,f,396,12232,1,58,126,daniel
cage,14,f,396,12232,2,45,144,daniel
cage,14,f,396,12232,3,41,159,daniel
cage,14,f,396,12232,4,62,157,daniel
cage,14,f,396,12232,5,48,143,daniel
cage,14,f,384,12216,1,62,140,daniel
cage,14,f,384,12216,2,38,149,daniel
cage,14,f,384,12216,3,66,143,daniel
cage,14,f,384,12216,4,64,139,daniel
cage,14,f,384,12216,5,48,143,daniel
cage,14,f,387,12209,1,33,144,daniel
cage,14,f,387,12209,2,9,145,daniel
cage,14,f,387,12209,3,16,133,daniel
cage,14,f,387,12209,4,0,135,daniel
cage,14,f,268,11444,1,46,159,daniel
cage,14,f,268,11444,2,47,149,daniel
cage,14,f,268,11444,3,55,142,daniel
cage,14,f,268,11444,4,39,130,daniel
cage,14,f,268,11444,5,18,132,daniel
cage,14,f,309,12098,1,62,146,daniel
cage,14,f,398,12238,1,56,182,daniel
cage,14,f,398,12238,2,30,125,daniel
cage,14,f,398,12238,3,37,131,daniel
cage,14,f,398,12238,4,35,131,daniel
cage,14,f,398,12238,5,41,148,daniel
cage,14,f,426,12395,1,56,146,daniel
cage,14,f,426,12395,2,47,136,daniel
cage,14,f,426,12395,3,59,152,daniel
cage,14,f,426,12395,4,45,119,daniel
cage,14,f,426,12395,5,46,133,daniel
cage,14,f,421,12377,1,47,128,daniel
cage,14,f,421,12377,2,39,114,daniel
cage,14,f,421,12377,3,51,116,daniel
cage,14,f,421,12377,4,38,108,daniel
cage,14,f,421,12377,5,45,151,daniel
cage,14,f,418,12362,1,55,135,daniel
cage,14,f,418,12362,2,38,123,daniel
cage,14,f,418,12362,3,27,110,daniel
cage,14,f,418,12362,4,62,138,daniel
cage,14,f,418,12362,5,53,121,daniel
cage,14,f,422,12384,1,67,144,daniel
cage,14,f,422,12384,2,66,110,daniel
cage,14,f,422,12384,3,38,110,daniel
cage,14,f,400,12244,1,4,122,daniel
cage,14,f,402,12250,1,37,125,daniel
cage,14,f,402,12250,2,40,132,daniel
cage,14,f,402,12250,3,56,153,daniel
cage,14,f,402,12250,4,32,117,daniel
cage,14,f,407,12263,1,32,131,daniel
cage,14,f,407,12263,2,38,136,daniel
cage,14,f,407,12263,3,53,133,daniel
cage,14,f,407,12263,4,30,119,daniel
cage,14,f,407,12263,5,32,119,daniel
cage,14,f,409,12273,1,55,120,daniel
cage,14,f,409,12273,2,43,137,daniel
cage,14,f,409,12273,3,15,115,daniel
cage,14,f,409,12273,4,42,112,daniel
cage,14,f,409,12273,5,56,109,daniel
cage,14,f,410,12303,1,52,147,daniel
cage,14,f,410,12303,2,35,112,daniel
cage,14,f,410,12303,3,24,146,daniel
cage,14,f,410,12303,4,13,106,daniel
cage,14,f,410,12303,5,38,112,daniel
cage,14,f,413,12349,1,40,119,daniel
cage,14,f,413,12349,2,50,128,daniel
cage,14,f,413,12349,3,44,115,daniel
cage,14,f,413,12349,4,40,106,daniel
cage,14,f,413,12349,5,54,103,daniel
cage,14,f,414,12355,1,48,110,daniel
cage,14,f,414,12355,2,57,160,daniel
cage,14,f,414,12355,3,30,106,daniel
cage,14,f,414,12355,4,47,133,daniel
cage,14,f,414,12355,5,24,126,daniel
cage,14,f,415,12356,1,27,122,daniel
cage,14,f,415,12356,2,12,135,daniel
cage,14,f,415,12356,3,47,148,daniel
cage,14,f,415,12356,4,6,120,daniel
cage,14,f,415,12356,5,28,121,daniel
cage,16,m,392,12227,1,48,118,amardeep
cage,16,m,392,12227,2,43,109,amardeep
cage,16,m,392,12227,3,70,107,amardeep
cage,16,m,392,12227,4,46,108,amardeep
cage,16,m,392,12227,5,40,112,amardeep
cage,16,m,412,12347,1,41,136,amardeep
cage,16,m,412,12347,2,42,103,amardeep
cage,16,m,412,12347,3,41,118,amardeep
cage,16,m,412,12347,4,47,107,amardeep
cage,16,m,412,12347,5,64,114,amardeep
cage,16,m,227,11365,1,29,141,amardeep
cage,16,m,227,11365,2,52,133,amardeep
cage,16,m,227,11365,3,22,134,amardeep
cage,16,m,227,11365,4,65,138,amardeep
cage,16,m,227,11365,5,12,128,amardeep
cage,16,m,231,11372,1,43,138,amardeep
cage,16,m,231,11372,2,34,156,amardeep
cage,16,m,231,11372,3,39,141,amardeep
cage,16,m,231,11372,4,54,122,amardeep
cage,16,m,231,11372,5,47,131,amardeep
cage,16,m,260,11432,1,36,136,amardeep
cage,16,m,260,11432,2,32,168,amardeep
cage,16,m,260,11432,3,69,139,amardeep
cage,16,m,260,11432,4,66,128,amardeep
cage,16,m,260,11432,5,35,136,amardeep
cage,16,m,261,11433,1,46,150,amardeep
cage,16,m,261,11433,2,74,167,amardeep
cage,16,m,261,11433,3,51,139,amardeep
cage,16,m,261,11433,4,18,143,amardeep
cage,16,m,261,11433,5,28,138,amardeep
cage,16,m,374,11453,1,43,114,amardeep
cage,16,m,374,11453,2,10,138,amardeep
cage,16,m,374,11453,3,44,122,amardeep
cage,16,m,374,11453,4,49,120,amardeep
cage,16,m,374,11453,5,64,126,amardeep
cage,16,m,296,12013,1,48,144,amardeep
cage,16,m,296,12013,2,91,155,amardeep
cage,16,m,296,12013,3,72,115,amardeep
cage,16,m,296,12013,4,81,133,amardeep
cage,16,m,296,12013,5,63,154,amardeep
cage,16,m,138,11236,1,45,119,amardeep
cage,16,m,138,11236,2,32,134,amardeep
cage,16,m,138,11236,3,67,144,amardeep
cage,16,m,138,11236,4,42,140,amardeep
cage,16,m,138,11236,5,44,143,amardeep
cage,16,m,136,11229,1,56,130,amardeep
cage,16,m,136,11229,2,79,130,amardeep
cage,16,m,136,11229,3,82,128,amardeep
cage,16,m,136,11229,4,47,120,amardeep
cage,16,m,136,11229,5,40,119,amardeep
cage,16,m,135,11228,1,35,120,amardeep
cage,16,m,135,11228,2,76,123,amardeep
cage,16,m,135,11228,3,36,129,amardeep
cage,16,m,135,11228,4,48,130,amardeep
cage,16,m,135,11228,5,36,114,amardeep
cage,16,m,133,11225,1,55,125,amardeep
cage,16,m,133,11225,2,60,156,amardeep
cage,16,m,133,11225,3,46,128,amardeep
cage,16,m,133,11225,4,45,125,amardeep
cage,16,m,133,11225,5,78,140,amardeep
cage,16,m,380,12187,1,35,130,amardeep
cage,16,m,380,12187,2,27,124,amardeep
cage,16,m,380,12187,3,24,125,amardeep
cage,16,m,380,12187,4,30,116,amardeep
cage,16,m,380,12187,5,48,104,amardeep
cage,16,m,381,12222,1,17,121,amardeep
cage,16,m,381,12222,2,37,117,amardeep
cage,16,m,381,12222,3,29,141,amardeep
cage,16,m,381,12222,4,60,137,amardeep
cage,16,m,381,12222,5,45,122,amardeep
cage,16,m,388,12207,1,25,118,amardeep
cage,16,m,388,12207,2,25,124,amardeep
cage,16,m,388,12207,3,32,132,amardeep
cage,16,m,388,12207,4,44,144,amardeep
cage,16,m,388,12207,5,79,135,amardeep
cage,16,m,391,12225,1,36,110,amardeep
cage,16,m,391,12225,2,43,113,amardeep
cage,16,m,391,12225,3,66,118,amardeep
cage,16,m,391,12225,4,50,122,amardeep
cage,16,m,391,12225,5,24,113,amardeep
cage,16,m,354,12179,1,35,117,amardeep
cage,16,m,354,12179,2,56,106,amardeep
cage,16,m,354,12179,3,57,109,amardeep
cage,16,m,354,12179,4,73,125,amardeep
cage,16,m,354,12179,5,40,110,amardeep
cage,16,m,366,12183,1,28,110,amardeep
cage,16,m,366,12183,2,45,128,amardeep
cage,16,m,366,12183,3,58,133,amardeep
cage,16,m,366,12183,4,68,108,amardeep
cage,16,m,366,12183,5,71,114,amardeep
cage,16,m,371,12201,1,46,121,amardeep
cage,16,m,371,12201,2,63,121,amardeep
cage,16,m,371,12201,3,24,126,amardeep
cage,16,m,371,12201,4,37,102,amardeep
cage,16,m,371,12201,5,52,136,amardeep
cage,16,m,375,12193,1,47,150,amardeep
cage,16,m,375,12193,2,68,138,amardeep
cage,16,m,375,12193,3,30,139,amardeep
cage,16,m,375,12193,4,46,132,amardeep
cage,16,m,375,12193,5,29,107,amardeep
cage,16,m,376,12191,1,41,110,amardeep
cage,16,m,376,12191,2,20,117,amardeep
cage,16,m,376,12191,3,45,121,amardeep
cage,16,m,376,12191,4,46,112,amardeep
cage,16,m,376,12191,5,65,116,amardeep
cage,16,m,377,12190,1,46,130,amardeep
cage,16,m,377,12190,2,35,159,amardeep
cage,16,m,377,12190,3,36,116,amardeep
cage,16,m,377,12190,4,32,132,amardeep
cage,16,m,377,12190,5,27,138,amardeep
cage,16,m,378,12189,1,54,124,amardeep
cage,16,m,378,12189,2,37,127,amardeep
cage,16,m,378,12189,3,47,125,amardeep
cage,16,m,378,12189,4,32,122,amardeep
cage,16,m,378,12189,5,50,118,amardeep
cage,16,m,379,12188,1,36,108,amardeep
cage,16,m,379,12188,2,62,123,amardeep
cage,16,m,379,12188,3,28,125,amardeep
cage,16,m,379,12188,4,57,129,amardeep
cage,16,m,379,12188,5,55,134,amardeep
cage,16,m,9,11018,1,54,122,amardeep
cage,16,m,9,11018,2,71,132,amardeep
cage,16,m,9,11018,3,47,133,amardeep
cage,16,m,9,11018,4,25,127,amardeep
cage,16,m,16,11034,1,31,141,amardeep
cage,16,m,16,11034,2,90,185,amardeep
cage,16,m,16,11034,3,43,152,amardeep
cage,16,m,16,11034,4,90,160,amardeep
cage,16,m,16,11034,5,59,140,amardeep
cage,16,m,18,11039,1,32,132,amardeep
cage,16,m,18,11039,2,38,119,amardeep
cage,16,m,18,11039,3,52,116,amardeep
cage,16,m,18,11039,4,43,137,amardeep
cage,16,m,18,11039,5,49,132,amardeep
cage,16,m,30,11052,1,79,148,amardeep
cage,16,m,30,11052,2,62,132,amardeep
cage,16,m,30,11052,3,69,127,amardeep
cage,16,m,30,11052,4,39,135,amardeep
cage,16,m,30,11052,5,56,149,amardeep
cage,16,m,42,11064,1,54,118,amardeep
cage,16,m,42,11064,2,21,153,amardeep
cage,16,m,42,11064,3,43,142,amardeep
cage,16,m,42,11064,4,91,136,amardeep
cage,16,m,42,11064,5,54,154,amardeep
cage,16,m,54,11077,1,76,143,amardeep
cage,16,m,54,11077,2,56,126,amardeep
cage,16,m,54,11077,3,63,124,amardeep
cage,16,m,54,11077,4,50,127,amardeep
cage,16,m,54,11077,5,72,130,amardeep
cage,16,m,60,11086,1,98,132,amardeep
cage,16,m,60,11086,2,32,125,amardeep
cage,16,m,60,11086,3,57,136,amardeep
cage,16,m,60,11086,4,68,154,amardeep
cage,16,m,60,11086,5,72,145,amardeep
cage,16,m,68,11096,1,47,123,amardeep
cage,16,m,68,11096,2,64,162,amardeep
cage,16,m,68,11096,3,60,123,amardeep
cage,16,m,68,11096,4,77,155,amardeep
cage,16,m,68,11096,5,34,151,amardeep
cage,16,m,95,11134,1,82,157,amardeep
cage,16,m,95,11134,2,75,130,amardeep
cage,16,m,95,11134,3,62,130,amardeep
cage,16,m,95,11134,4,30,117,amardeep
cage,16,m,95,11134,5,96,142,amardeep
cage,16,m,111,11158,1,69,127,amardeep
cage,16,m,111,11158,2,57,128,amardeep
cage,16,m,111,11158,3,62,112,amardeep
cage,16,m,111,11158,4,84,146,amardeep
cage,16,m,111,11158,5,62,148,amardeep
cage,16,m,171,11293,1,3,120,amardeep
cage,16,m,171,11293,2,21,130,amardeep
cage,16,m,171,11293,3,1,113,amardeep
cage,16,m,171,11293,4,73,140,amardeep
cage,16,m,171,11293,5,60,120,amardeep
cage,16,m,166,11285,1,61,112,amardeep
cage,16,m,166,11285,2,51,141,amardeep
cage,16,m,166,11285,3,55,117,amardeep
cage,16,m,166,11285,4,66,124,amardeep
cage,16,m,166,11285,5,45,121,amardeep
cage,16,m,155,11269,1,37,146,amardeep
cage,16,m,155,11269,2,23,159,amardeep
cage,16,m,155,11269,3,36,138,amardeep
cage,16,m,155,11269,4,64,127,amardeep
cage,16,m,155,11269,5,71,127,amardeep
cage,16,m,154,11268,1,56,119,amardeep
cage,16,m,154,11268,2,94,128,amardeep
cage,16,m,154,11268,3,60,130,amardeep
cage,16,m,154,11268,4,75,138,amardeep
cage,16,m,154,11268,5,72,134,amardeep
cage,16,m,148,11257,1,53,116,amardeep
cage,16,m,148,11257,2,59,150,amardeep
cage,16,m,148,11257,3,54,134,amardeep
cage,16,m,148,11257,4,68,176,amardeep
cage,16,m,148,11257,5,85,143,amardeep
cage,16,m,143,11241,1,35,137,amardeep
cage,16,m,143,11241,2,40,145,amardeep
cage,16,m,143,11241,3,72,170,amardeep
cage,16,m,143,11241,4,53,124,amardeep
cage,16,m,143,11241,5,62,151,amardeep
cage,16,m,180,11305,1,74,109,amardeep
cage,16,m,180,11305,2,48,121,amardeep
cage,16,m,180,11305,3,73,120,amardeep
cage,16,m,180,11305,4,53,136,amardeep
cage,16,m,180,11305,5,53,122,amardeep
cage,16,m,181,11307,1,38,105,amardeep
cage,16,m,181,11307,2,57,152,amardeep
cage,16,m,181,11307,3,58,152,amardeep
cage,16,m,181,11307,4,51,149,amardeep
cage,16,m,181,11307,5,64,142,amardeep
cage,16,m,192,11326,1,90,169,amardeep
cage,16,m,192,11326,2,55,123,amardeep
cage,16,m,192,11326,3,47,128,amardeep
cage,16,m,192,11326,4,64,114,amardeep
cage,16,m,192,11326,5,61,133,amardeep
cage,16,m,196,11330,1,69,162,amardeep
cage,16,m,196,11330,2,73,130,amardeep
cage,16,m,196,11330,3,93,137,amardeep
cage,16,m,196,11330,4,45,125,amardeep
cage,16,m,218,11345,1,48,108,amardeep
cage,16,m,218,11345,2,96,114,amardeep
cage,16,m,218,11345,3,78,156,amardeep
cage,16,m,218,11345,4,79,119,amardeep
cage,16,m,218,11345,5,36,129,amardeep
cage,16,m,219,11348,1,79,138,amardeep
cage,16,m,219,11348,2,78,141,amardeep
cage,16,m,219,11348,3,57,136,amardeep
cage,16,m,219,11348,4,61,124,amardeep
cage,16,m,220,11244,1,78,137,amardeep
cage,16,m,220,11244,2,75,140,amardeep
cage,16,m,220,11244,3,60,123,amardeep
cage,16,m,220,11244,4,46,131,amardeep
cage,16,m,220,11244,5,108,123,amardeep
cage,16,m,222,11350,1,37,139,amardeep
cage,16,m,222,11350,2,39,110,amardeep
cage,16,m,222,11350,3,48,117,amardeep
cage,16,m,222,11350,4,60,126,amardeep
cage,16,m,222,11350,5,66,119,amardeep
cage,16,m,224,11352,1,29,133,amardeep
cage,16,m,224,11352,2,38,131,amardeep
cage,16,m,224,11352,3,41,128,amardeep
cage,16,m,224,11352,4,55,127,amardeep
cage,16,m,224,11352,5,29,121,amardeep
cage,16,m,225,11353,1,97,124,amardeep
cage,16,m,225,11353,2,54,103,amardeep
cage,16,m,225,11353,3,56,114,amardeep
cage,16,m,225,11353,4,55,129,amardeep
cage,16,m,225,11353,5,81,135,amardeep
cage,16,m,322,12120,1,17,106,amardeep
cage,16,m,322,12120,2,62,123,amardeep
cage,16,m,322,12120,3,78,129,amardeep
cage,16,m,322,12120,4,63,107,amardeep
cage,16,m,322,12120,5,22,111,amardeep
cage,16,m,232,11374,1,41,116,amardeep
cage,16,m,232,11374,2,42,103,amardeep
cage,16,m,232,11374,3,40,123,amardeep
cage,16,m,232,11374,4,47,118,amardeep
cage,16,m,232,11374,5,63,123,amardeep
cage,16,m,324,12123,1,68,114,amardeep
cage,16,m,324,12123,2,64,140,amardeep
cage,16,m,324,12123,3,65,129,amardeep
cage,16,m,324,12123,4,25,119,amardeep
cage,16,m,324,12123,5,26,126,amardeep
cage,16,m,334,12136,1,54,136,amardeep
cage,16,m,334,12136,2,28,104,amardeep
cage,16,m,334,12136,3,20,105,amardeep
cage,16,m,334,12136,4,40,139,amardeep
cage,16,m,334,12136,5,36,117,amardeep
cage,16,m,335,12138,1,67,138,amardeep
cage,16,m,335,12138,2,44,118,amardeep
cage,16,m,335,12138,3,30,141,amardeep
cage,16,m,335,12138,4,13,118,amardeep
cage,16,m,335,12138,5,66,112,amardeep
cage,16,m,344,12162,1,50,122,amardeep
cage,16,m,344,12162,2,36,121,amardeep
cage,16,m,344,12162,3,48,118,amardeep
cage,16,m,344,12162,4,38,137,amardeep
cage,16,m,344,12162,5,53,144,amardeep
cage,16,m,301,12050,1,32,120,amardeep
cage,16,m,301,12050,2,74,137,amardeep
cage,16,m,301,12050,3,24,118,amardeep
cage,16,m,301,12050,4,68,121,amardeep
cage,16,m,301,12050,5,102,130,amardeep
cage,16,m,315,12111,1,45,119,amardeep
cage,16,m,315,12111,2,47,134,amardeep
cage,16,m,315,12111,3,73,123,amardeep
cage,16,m,315,12111,4,70,123,amardeep
cage,16,m,315,12111,5,62,141,amardeep
cage,16,m,317,12113,1,45,143,amardeep
cage,16,m,317,12113,2,78,136,amardeep
cage,16,m,317,12113,3,88,141,amardeep
cage,16,m,317,12113,4,51,149,amardeep
cage,16,m,317,12113,5,56,125,amardeep
cage,16,m,393,12228,1,67,131,amardeep
cage,16,m,393,12228,2,66,158,amardeep
cage,16,m,393,12228,3,59,117,amardeep
